x1,x2,y
1.5592861052032445,4.420000119932624,0
0.4332404755060366,3.540229639577081,0
2.3822692619029953,3.035428488364188,0
1.7701898637962206,5.084262362259057,0
0.5934804954844315,3.54727446203777,0
4.915674483476824,8.76642398358877,0
2.486963593705051,4.54797068392185,0
2.601759009207611,5.508508182785881,0
3.4628474470656503,7.119726594352234,0
4.226356844300505,6.749499579855423,0
1.0921245846688918,4.123089258692152,0
0.21142100026235155,4.6930611547265295,0
-0.5530352064976651,4.471185083539897,0
2.1447836083330127,4.808944327078765,0
0.9834254907679474,5.7554194060906525,0
0.17249647097495524,3.8097028179234265,0
2.221190294196687,5.634108633624575,0
2.2814204264418017,7.043446895816396,0
2.187614217495051,5.32100492581092,0
0.9736238495960032,5.195952587556669,0
3.169545334578106,5.284767296089438,0
2.6763075627992934,6.252425054596777,0
0.1399718620362136,2.879667362960851,0
3.0062036006607693,7.664330446184899,0
1.6377492708666628,6.189236281957637,0
0.8806310199010816,4.432393877449087,0
3.829186974509369,7.138339690346765,0
-0.3358083229393034,3.4561245394187816,0
0.7488924009502396,4.211988789417179,0
2.9960055794389735,6.671576623757048,0
0.11518496726363825,2.703253714600398,0
2.226728924380235,5.8502121608522275,0
1.3525783976292496,2.1563128928728617,0
3.9845506912825845,6.8887066132279,0
-0.26907916133630083,3.5408678633441335,0
0.10595627283812226,4.78767035921487,0
1.3027174732349562,4.928858239707496,0
1.9369659049878847,4.434215532324223,0
-0.13725850062987588,2.8092005899856405,0
2.267808406298128,4.382704460293898,0
0.812691062830883,3.806351181250406,0
2.4236124606561456,4.549764159002625,0
2.669977375732968,7.164240810937766,0
4.154467386001622,6.3188460768139665,0
0.20992685650620868,2.2779490435610588,0
1.1227991010250875,5.780866410522626,0
2.5000994663191083,7.226627065121361,0
2.1804422199748554,4.1697190543038865,0
1.9645283933104492,6.2047201463826225,0
1.9021583697531625,3.5498706429614915,0
2.7530019618029984,5.261680193132804,0
4.01857039122285,6.533774769798187,0
3.179001414866165,6.308680608050027,0
2.3010838991780203,5.197415759515869,0
1.0260100040631133,4.200229686485578,0
-0.14155889974552283,3.7598776808557988,0
3.917542281978533,6.388690813217588,0
0.6219515802044329,6.132648999312841,0
3.6371703662585153,7.267743681819716,0
4.763609128770992,6.724408867032918,0
1.2902661878061705,5.528509787176618,0
0.9565996120224334,5.193627344231928,0
0.6677817145751486,4.219814738537213,0
2.248315727819756,3.833557307365047,0
2.1736947672642706,5.801492290058275,0
3.564086925224182,5.263536069522922,0
4.360341363548152,6.592348611859689,0
1.8455760356765067,4.514382699682069,0
3.6491420917532453,7.813171128544528,0
2.139287743694994,3.598041033449991,0
2.2348578607047838,3.429099536610937,0
4.2934116101079445,7.43119817786749,0
4.974267521936628,7.438219789497649,0
4.359458555310643,7.559902958999061,0
2.1961804982889643,5.541493779223432,0
1.6742441367192586,5.2218031433685805,0
1.706692493631332,4.783165874439786,0
3.0641768549522146,6.248828899221696,0
0.8153104533734281,3.245735829504718,0
-0.5313133284090092,4.084242367089948,0
1.2938427926165688,4.707346887948046,0
2.2456304657923676,5.078683053914061,0
1.3798547857828725,4.3692320586548865,0
0.8575305482067652,3.4461358080665407,0
0.25236248738527944,1.9704818197817011,0
-0.006295742972050267,2.4753318273480316,0
4.598823334114125,5.539161665551742,0
2.85256759670881,3.6783501773151244,0
0.8847012232283575,1.8762861913932132,0
2.0897710577463107,4.320392643010928,0
2.5329137137717854,5.407576763925578,0
5.565734828779592,7.725447606029945,0
3.2860413485278697,6.819885351792509,0
0.6063861730513511,5.353250947135032,0
0.28221713394580283,3.102283568221108,0
0.9839427011037221,3.2224634789159285,0
0.6991276561549655,5.215582051327658,0
2.332600956232882,4.825071183262988,0
2.0803053837405736,5.585264031630408,0
1.8136525683107052,4.198341412843886,0
1.1364099171710043,5.443914572632116,0
3.0257813029254352,6.625494719220954,0
0.4362927179341347,3.823065870347877,0
2.4371554751798636,2.2260573666816303,0
3.324878454700766,5.723465814668066,0
1.441226744613611,4.334971912791283,0
-0.5669235912956436,3.2806673002519515,0
2.1311951670887,3.298177225452563,0
0.5039904960935608,4.894257447145651,0
5.3448352141384845,7.925638133824095,0
1.7053371350669728,5.2779017191706075,0
1.6913542688509038,5.321091198073285,0
2.127184270116659,2.490660463521461,0
-0.26292241678360506,2.1305121220689154,0
2.4532145038586637,4.9072586953634065,0
-0.5122697625310191,2.4913396677286306,0
0.6636040575655431,3.5863612398864904,0
1.974652905973285,4.3645279957201435,0
1.751787225583954,5.368881951985345,0
1.9028211600525933,4.491522923942143,0
3.792515730524763,4.224783110340558,0
-2.2047306086423077,2.4206055618342206,0
1.9447711408297073,5.41992949486833,0
2.8418768251419353,6.073878362728612,0
1.8299428917996505,4.00002882381755,0
0.2123612851078036,3.493711073573299,0
2.8959080592510515,5.385134852403668,0
2.710177789973839,5.014964376515792,0
3.4206786128242115,8.063608278430378,0
1.5628978666531452,4.190940720935914,0
4.601889498498833,6.150365752923345,0
2.6391528177515524,5.7448050626336595,0
1.8330922396724683,5.564023504886644,0
0.753247128563237,5.179915306387829,0
2.154421115242042,5.515848784323044,0
3.0467173665498626,5.127770090483573,0
3.1541771620026395,5.270212571023359,0
1.4461909843567184,4.541185634504751,0
1.0494104020400266,5.144036303033113,0
-0.016734652954001117,4.439612719548048,0
-1.0695876384367988,2.757437454264445,0
1.3300249484667108,3.7440925170903565,0
4.795844473580868,6.586884582890991,0
2.632302525023963,6.746749575057501,0
3.4158915369089864,5.015859872235515,0
5.026114459304529,8.01480312887955,0
2.621323708145113,6.800108188277387,0
0.7146335836815112,3.0908875597208167,0
0.07050300717947744,2.1458556030831515,0
1.9387189228255957,4.201379557264551,0
1.7908490508721413,2.9515753413314645,0
0.03510788757710559,2.458053257048986,0
4.227054001693436,7.747645970112264,0
4.944157319078548,6.673036751456287,0
4.167880004571735,5.577678194087245,0
2.1072951614417135,4.434798885322199,0
2.6468614982062735,6.049514605803924,0
1.9208236321127206,4.473425428932055,0
2.6940427026868763,6.61677672653212,0
1.2624350698097353,3.802243614883571,0
-0.46804537590549966,2.8518086598968213,0
3.382871899830632,6.245103440218372,0
1.8102149943129633,6.048758828523411,0
3.406546656727856,4.214376404492265,0
2.120237158758319,4.044591401445823,0
2.328061731513994,5.8836504376541034,0
3.736946749011895,9.668851118439292,0
0.448367678442698,4.455927427555209,0
2.0287632133362066,4.987341674631714,0
2.435841909492309,5.179942182698819,0
4.364686029171044,6.556314293650944,0
2.8259501902323363,6.030941393082536,0
1.5976644933250297,4.209502990417161,0
1.1252834890057004,4.502984361018611,0
2.541460792738989,5.0288142960255175,0
2.2914076354638704,5.521818470321263,0
1.57103852637285,5.421505787652915,0
1.1151959338663804,4.55777193365648,0
0.1362881000773415,1.9405206326124258,0
2.8584013949004987,4.990750239861109,0
0.49277712996673895,3.8628840625411565,0
2.15502858159438,4.731035771956537,0
2.202964806621756,2.6628270655000117,0
0.6829119833776796,4.701651433953308,0
2.334254240790085,6.314090739526127,0
1.5111966021440546,4.152664140894259,0
0.5723576460534723,2.293667528391712,0
4.057119465997671,7.48258586063226,0
3.62098358885234,7.034739072988499,0
-0.023790703972421667,4.320928413539297,0
1.0073063094238206,2.915205525949988,0
1.8267269502880354,4.47296175178672,0
1.88502365784348,5.31772746070029,0
0.8853226060949155,4.1190666871395445,0
1.6563915314372397,5.424312060904931,0
2.763678530580988,5.638297716409099,0
-0.7907331567091407,2.357716906251918,0
5.127438140331435,6.908698775148769,0
-0.13720020430679503,3.4096919033069577,0
0.43176360993598695,3.3257143560842866,0
1.5392244715246068,3.8859981642001316,0
2.522223048498264,5.02680412800143,0
2.8806078754155977,5.319937399041442,0
2.853302744395547,4.6828391297817245,0
0.22802678370339247,2.6631371714105216,0
0.788377547763875,2.931193689951442,0
0.15392994451254505,6.456626005059983,0
0.023595561906033957,2.9410192083604216,0
3.372774741063683,6.260885335463833,0
2.3634233190617033,3.4599015833135365,0
3.1460433859909287,6.288590928072863,0
0.26896024062418045,3.8872660898930023,0
0.988215157416209,5.308912909589052,0
1.1413547982636294,2.480865434847102,0
3.5650448232851177,7.578122258940251,0
2.779822582088192,4.934045556796896,0
1.3434266358401512,4.210377569737681,0
3.155216130553004,6.108853519525139,0
3.5737859197092536,7.496537862820784,0
2.447296993947243,3.1654362835008785,0
3.488467697892105,6.914997772246851,0
2.3546929346522156,4.968185444005073,0
1.41304944813188,3.96488039254759,0
2.171396879657287,5.162638928675959,0
1.4177466542886275,3.3495663296045755,0
1.0248386031448207,4.305066716838325,0
3.338815776439027,6.166854767507089,0
2.4512839485578795,5.911943167533767,0
2.758510745643151,4.639400002940195,0
2.2528273440382307,4.518091370105531,0
2.487747977152899,5.198922994709149,0
1.6268741016662491,4.647760532701424,0
0.8517221790721834,5.248083702330183,0
4.059989260521063,7.296899618805828,0
2.5170115148650676,6.001656793978471,0
2.8358566612186014,6.161591582643374,0
2.59667727905223,6.7774938055552205,0
2.085924292161559,4.0990306480789975,0
5.848074688880645,8.356733733305244,0
-0.63254044305374,4.434922156107973,0
5.962212347795792,8.478140264743429,0
-1.0964228722917562,1.4531608703496257,0
0.19158299980682214,3.9367533954812193,0
1.432520612736336,4.158075110621917,0
1.0522108322895598,3.6385202318378234,0
3.14677941734825,5.23832434344717,0
2.3383933813836024,6.028614483348066,0
2.806207839255748,5.280981792443039,0
3.9407395772149334,4.270419547498276,0
2.5082007713250087,5.616288037944984,0
2.1287152650072385,5.40488634276641,0
-0.12734952979434544,2.0256569597989778,0
2.311730213814603,6.189791707263319,0
2.6858471784871067,5.85245196972426,0
1.9065547561869,4.035233692657479,0
1.4689856890744202,4.596764287402676,0
2.532315140261264,5.463872917185003,0
5.285522971131958,7.950888532123841,0
2.0128279360585823,6.0922315298982035,0
1.9119753819714684,4.880322882487515,0
1.433504726496642,3.3794201101759986,0
1.0381753555536868,4.062438763260918,0
3.0053970921566915,4.996066506953802,0
3.568616795452284,6.5217570081818526,0
1.5953368247480637,4.4491467416685735,0
2.1975442717986278,6.239618551539704,0
-0.5389363855843947,3.0841687168724077,0
0.4821141766442454,3.4118115675914873,0
3.8466503404452284,6.8790561736510325,0
0.7578098104965652,3.5976333205216258,0
2.0683725700419737,4.069740049481783,0
0.043848262237908386,2.8374568498598207,0
1.3610697296752337,6.1451928001990215,0
0.8718663588792608,4.278447066201849,0
2.454405634307712,6.387086521390769,0
-0.3761680652967052,3.6263466362851613,0
4.553657793653267,8.607937629878915,0
3.4749207245366303,7.853661654086389,0
-0.24139764257620788,3.1744327434181896,0
1.7161386770663913,4.251180002477209,0
1.0403614497147002,6.319730791441274,0
1.9151190035720693,4.843530389096279,0
3.0809993745327278,6.833039266074513,0
3.560245963978838,6.007197891684643,0
0.6534445711746748,3.1705981291363474,0
0.10838523115442356,3.069231032103748,0
5.958075769115668,6.915248641241226,0
2.0439864131443617,6.129249134055712,0
0.38728963852631804,3.77795843489705,0
-0.5895121796400615,3.308376499363832,0
-1.167524444177519,1.8169940338189732,0
1.13181963050502,4.620604893827421,0
3.045250408505444,5.979743983372054,0
0.576100099317415,2.6112840728818973,0
1.2374775876131447,6.526891393988784,0
4.321623040608892,5.761216697556719,0
2.6856767280604736,5.488877477257127,0
3.4866556777658397,5.431493542514365,0
1.7206748267507823,4.456863523965604,0
1.9989285441463016,4.324368152110966,0
2.1664600763736592,4.465072044462854,0
1.8996756239384804,4.78706497727765,0
4.195888039917053,8.133197449301072,0
0.7370268118183807,3.809513751784955,0
3.770069365188958,6.28987577790241,0
3.265900127892321,5.881824229596014,0
-0.6661034857043653,2.6964992341778857,0
2.8046780498261974,4.830203187288518,0
0.48810136213542243,5.898460400650091,0
-0.9768912485076013,1.8182235505161435,0
0.7740258529113095,4.902435920668045,0
1.624995681898457,5.225806817322699,0
0.05947023871353929,2.2886515071165903,0
4.154602550135954,5.225500236894334,0
2.8123540101130944,5.379925869271821,0
3.346627516087053,6.452925942584664,0
-0.1786097722065847,1.9963208311632372,0
2.0175699585652267,6.595947748571106,0
5.4244076774001755,9.361443194918245,0
2.807966743909377,4.55467952509139,0
2.0419733203228545,4.181794155284498,0
1.4696002714442769,4.618626999073026,0
3.7031570642496194,5.288672700464963,0
3.8152653740591256,6.824198099041791,0
0.6285157894691127,5.436134377651764,0
1.4863510004153542,4.235683364665472,0
3.767038379229888,6.015314503673943,0
2.1502966172694276,5.6109059321721455,0
2.7043405299947776,4.6098079281717,0
1.2808807767141042,5.341644255103285,0
4.516507761543015,6.832966375227639,0
2.68599167419941,5.526462024381362,0
3.5730546185470358,7.010350349823295,0
3.2197234703856585,6.445823964086781,0
3.250327288622084,4.966177944371881,0
1.9966839055998402,5.0397552206240785,0
1.8628150944842328,4.909786732297801,0
-1.1016566082409809,3.691831050567423,0
0.44240034493447444,3.9078599817888033,0
0.8171585491577491,4.1467375085162494,0
2.901401316540919,6.732213508621168,0
1.9458279998361738,2.039678105824486,0
2.4161764130806436,6.463059113097327,0
2.9394817497862498,5.644076187264676,0
0.5017505478686606,3.0359803020054685,0
1.260765746785675,3.5998920572308117,0
1.4206784426072585,5.352496938015134,0
2.6725499381522364,4.8606014839059695,0
1.247362462982401,4.966016298532286,0
1.7992932073776002,5.449244619487227,0
4.015429602754268,6.459225889146061,0
2.6620807636211086,7.050751107454197,0
0.6470410130181845,2.6998010785909408,0
1.9925692898695109,5.111440273989003,0
3.5582165212937937,5.843265951422281,0
1.3926092582373575,5.0261391285111205,0
1.897280930701229,5.292854125948917,0
1.6401766603276582,3.7265057277661118,0
3.599101514793713,5.5791788160531075,0
1.4972375477085063,3.6038477918310527,0
2.7849457353637614,5.30023207306401,0
1.952288421933419,5.172486472354927,0
0.9201186133038124,3.610120819629594,0
2.388865744917016,4.380741255919076,0
5.440112705321019,8.295239942431728,0
2.4876928496881163,5.936973168809464,0
2.3224213319766203,5.297180653066376,0
0.9376172912399507,3.3359857029244324,0
1.974770155231985,3.9246895253237106,0
1.8125266052767248,6.350959054467166,0
1.7388316815977218,3.920905144985321,0
0.1738536919626006,3.01500971315268,0
2.913648777251252,5.10223251427436,0
2.3477220996374792,5.110712438558917,0
-1.9429001193709667,1.2409005111328573,0
1.3158707757156698,4.2362790029566915,0
2.398441308324316,4.370605253402614,0
2.5010558889669854,6.509171878081289,0
2.383921647229697,4.460699726177916,0
4.026599877027957,6.524194410038095,0
2.3906351248448123,5.324834087845801,0
0.8568999478168702,2.7055900397199175,0
0.15892227359731925,3.3020238233189576,0
1.7487645139843537,6.635946887377482,0
2.7820133593697953,6.144991752350338,0
-0.3539270877376466,3.1889630814127505,0
0.28697109413770727,4.565935193488192,0
2.657736579186754,6.688591678723739,0
2.0134088064351,3.843587013331491,0
2.3854764150448244,4.83925852405196,0
0.2701795553624633,3.0546333500965597,0
3.887201704636757,6.937697258051184,0
2.008143243074572,4.69069842055409,0
1.8758812292397022,4.861405521816008,0
0.7268304409143276,3.623162269115461,0
2.8915248704520775,5.4261874342186855,0
1.2871243237655787,4.957535884602535,0
3.3101535416354126,6.461683798852487,0
1.5789728596770076,3.382950648930402,0
1.5532506322269124,4.190700356564418,0
3.729154804162892,6.125307205313919,0
2.062955224247868,5.988932724832513,0
3.051680403579722,3.1123152250632478,0
3.794354795783441,5.0839266641768255,0
3.305244393557718,4.0701014821402834,0
3.1989929033509497,6.281192186849728,0
0.24763641149734195,3.800879909888642,0
2.294306616247603,4.614168092673118,0
1.9139648253203614,6.158617734811125,0
0.7427168783042213,3.8524221138444847,0
2.345440056157381,6.180331688791945,0
2.7115642334492884,4.989151702682374,0
1.8056602665856267,5.015909927230064,0
5.077227161876344,8.137663929833591,0
5.386002579322852,6.681377181574773,0
1.2912880332322272,4.097538714090679,0
4.575945181416763,6.848633973199885,0
1.6345729014106904,4.020920328206225,0
2.3057041566389964,5.963917093195741,0
0.49439311837713684,3.5166006882966157,0
1.9586700575696205,4.096121324632541,0
4.716201189890345,8.1021605838998,0
1.2512195360531249,6.001952822436871,0
3.5163806313073165,5.330500361926436,0
1.5853544012742047,3.2238095540344567,0
2.067011459254111,4.799021174227944,0
4.908549912618774,7.50815070426358,0
2.039052624559902,6.579316042404763,0
3.1207097913368123,5.652777712564989,0
5.051627157400451,5.765122979684251,0
2.741141128646877,5.935857697695226,0
0.63113212576523,4.482106907293444,0
1.8425611676291402,2.9159705307477117,0
4.166270569043759,7.08100992263145,0
1.3456904662699023,4.659582712311913,0
2.2613938998120435,3.833780282161796,0
2.5993564221379555,4.713513430389082,0
1.8909735986697234,4.1743174032534665,0
0.3026166908542054,4.5154702437423255,0
2.8251435479510367,6.295759513972376,0
2.534601660919166,4.895657413170549,0
-0.31758908352637594,3.009416786097693,0
0.8149400402637512,4.692089487307328,0
1.1275835844934252,3.367665420362453,0
1.6932495209168392,4.5864499680876625,0
2.783682382516665,5.288624293091808,0
4.689251064615533,7.997558020576689,0
0.023814946727068742,5.329868667620904,0
3.0845028592281443,5.167833994617816,0
3.182616838368814,6.798857300943305,0
-0.11827552011345244,2.48085367010864,0
1.98397849823951,5.8571590867840415,0
2.7398800995811294,5.816699442369978,0
2.22108729040964,5.292548689356748,0
1.4687527313068955,5.115763960402002,0
4.464084652378201,6.654542738334024,0
0.5762546163068083,2.1881381780513265,0
2.02608450144029,5.2007884947777585,0
2.269330099033489,5.183983245255476,0
2.1937204013807694,4.876635824710587,0
3.509776809198798,6.903052148641672,0
1.4899087978715073,3.406052651008198,0
-1.0577423772948733,3.189676919814654,0
4.3205671839567845,8.155280686800122,0
0.041815009044401386,5.176558565342263,0
2.244237408193117,4.697424990688092,0
0.9073853519653203,4.126105196477187,0
1.6530791533932754,4.323862546582009,0
3.7488940159967736,6.086114655853972,0
1.6021198299665502,4.325817056372441,0
3.6041695632322295,7.068196360780526,0
2.609406283246973,6.361828210844378,0
2.9685284438065436,5.3754161699000935,0
1.4901386426526795,3.133355819467827,0
1.3938851909107388,5.015298958193877,0
2.0536498941174863,4.399275777650767,0
2.4003591015727186,6.464544933213217,0
0.7063633101965325,4.316066869327815,0
2.1042959054236823,6.327583994382557,0
1.486317470424086,6.079357769076918,0
1.803788934378013,2.3921417896755433,0
2.2222938264987433,5.026080345271153,0
1.59738793497411,4.828033721467338,0
0.8429731371309297,3.276281163191809,0
2.1033442145978154,5.210743311062147,0
5.468811386662765,5.497147711354686,0
1.5731240433970575,3.372490913153923,0
2.211087932852549,5.938720624511811,0
2.3295326073035354,6.133414144374916,0
1.3158459723327336,2.407647538697985,0
2.8228768264028687,5.572141597053569,0
1.6980707039013672,6.258369792110623,0
2.816381395573976,5.0524240218714365,0
0.5403508231158236,6.373855116699148,0
3.2488378452946396,5.182513813235642,0
3.0196451599785457,6.2731404594233,0
0.8335721039373398,3.5733091109452584,0
2.0000161663554747,3.8906763293068023,0
2.8036935548882918,3.754209333037619,0
0.8395554090584063,4.704677834343155,0
2.089807918977153,4.566209372542549,0
3.4403459875333198,6.643571709495864,0
2.59651711975786,6.004705374590712,0
4.413450075493953,6.551460035777882,0
-0.17656337991420878,4.736520445353986,0
0.9322360226393411,4.615287375409415,0
3.2051910486873245,4.775233155434739,0
2.920285040526629,5.602894943188778,0
1.7422424532936827,3.857816905089354,0
4.517097315533107,6.5899552899602085,0
1.1727179786936262,4.626263487205234,0
0.8580124075486275,4.388869692603536,0
3.3275348961057096,6.4172092628319035,0
-0.2352404746784975,3.509803975783941,0
2.9421341298000145,4.953939687384086,0
3.481273891730151,4.7227852405087285,0
0.24275789612430865,6.789436259456639,0
-0.26319116300157175,3.270703609083368,0
2.416386284406169,4.477811737784153,0
2.8943783557892924,6.337537713283308,0
1.7008558676932304,4.777763849614128,0
1.8589577943812565,6.019837383416812,0
1.01465752755607,5.204576612986654,0
2.8687046651681127,6.471398679753962,0
1.1692431500655736,4.524196961621557,0
1.057196752983561,4.800488390531497,0
2.8788332977870477,4.409846815716054,0
3.6857457364387605,6.648145033778636,0
1.56575366328065,4.161295137577999,0
3.202668445636318,5.987475967130462,0
5.62362446127845,7.295391418501748,0
1.6143852105019594,2.9442857583610635,0
-1.0149875813904354,2.888191402458137,0
0.8675943853050618,3.273805003060733,0
2.304629654713121,5.6130915703213065,0
2.653739738085534,4.598935175648638,0
3.621767153833431,5.148528807323506,0
1.200770107410344,4.0296862338560535,0
1.1628448389569368,3.4628988513822057,0
1.7797485854056367,4.185719844045325,0
3.813921789542979,5.436027152302892,0
1.3665736585214954,2.847886564442101,0
0.27404078207852334,1.6386677722125418,0
1.906108073026366,6.063771469622808,0
1.5833032536769065,2.850331910357209,0
2.5375216586454252,5.739010313043902,0
2.420591472472468,3.8405064922555647,0
1.0873920047688677,5.104914590155899,0
1.9416740222841093,6.635839012043364,0
1.0366344075877318,4.938307523565564,0
1.8620005091934226,5.697792770860294,0
-0.5535642443726942,2.1977965072209327,0
1.3014708935694443,3.868016692508334,0
0.8843103180966128,5.752295873492844,0
2.0155244518117623,4.668855624325187,0
-0.604592071160905,2.4492568660237635,0
3.2159379192570654,4.24846768432347,0
2.535387256692882,4.296401396931272,0
-2.3209179949413716,1.8377527097566655,0
0.9591490158050349,3.889123978765152,0
1.3220464377115775,6.614131356589446,0
3.514300460420853,4.607385419896599,0
1.9812077460521045,3.9392329188122712,0
2.7733104910916198,4.305196280915679,0
1.203363077470036,4.855764962233167,0
0.22052025844987777,2.369734294281192,0
0.747769062536831,3.8982344650022007,0
2.0828345965725594,3.5785296964155697,0
3.0155036695518387,6.78485556370398,0
2.4081993419537597,6.6443272614014255,0
1.8209740353410682,3.3675303743882408,0
4.2927210026224625,6.2130228524794955,0
2.9296356632115423,5.923526115263523,0
1.8938962495894751,4.224799329532271,0
0.8516741892492228,3.961448192989696,0
1.963250360969841,6.6623398542882635,0
-0.7827445000867885,1.4474777064631303,0
1.1720620855554489,2.599216738087435,0
2.5169197028304584,5.192583465653366,0
0.5681649908608786,3.3855629826576346,0
0.0897893283031852,4.974373687741834,0
2.149536310735151,5.14573203117979,0
2.415223337606199,5.6822351610319455,0
3.5901996050936056,6.68237380873731,0
4.705988533109406,7.7014576386203775,0
1.7470526700335889,5.91570941287728,0
1.584475094209806,5.603608280292512,0
4.990450961280982,6.565406359227255,0
4.2870274400381065,7.594714982143403,0
2.32969871183152,3.5725308164107155,0
1.6928382666208477,4.057644800234082,0
0.47967620503188413,3.766198658459424,0
2.3675158128693563,5.486439580281946,0
0.39722188928304125,1.724037586962666,0
2.7693878585559295,5.499451206088879,0
0.38800836668842553,2.1444811403075437,0
3.4610522283986365,6.969185274662635,0
2.0477087720261413,4.789371619964423,0
1.8348328544962884,3.239965406881178,0
0.7901605226083046,4.1560623647770925,0
3.090557575712494,5.083333755821431,0
3.738916084683289,7.096737576500747,0
0.2814560442716334,3.963126029573015,0
4.171548851098365,5.559744744578411,0
0.6480657367411231,3.1977376217068443,0
1.9610812728027507,6.165801120223183,0
1.7826976541518733,5.769730529695975,0
4.226394695998296,5.534628047381335,0
1.1650413538275588,3.4274612352338325,0
0.6216591904473681,3.1097821324701274,0
1.9538297797268482,4.267101061887383,0
2.8201988884456024,5.9264887276503515,0
2.2129694256820835,5.523410826959205,0
0.14976859578390833,2.9297836548934977,0
1.7210669555626328,4.538808434131067,0
0.6080401038708867,3.2420699777904,0
2.2689915622549446,4.149030923844786,0
3.4178117147535128,6.07946972157521,0
0.2420396067224635,4.7589510366350645,0
4.58123916151848,7.5779891053173465,0
0.9897266354261869,4.77616324829361,0
2.13612010203933,3.7770166643387415,0
-0.8985946352031173,1.5514720235141581,0
2.024520490894219,4.552360706809459,0
2.542157336584044,4.685424228477165,0
3.7516196003426474,6.822272145165204,0
5.077395584925258,7.744467634965521,0
2.6349181575154064,6.701034355162318,0
0.17647153643482927,4.852993182514975,0
2.101924191908503,5.103311988013565,0
1.3179597286948646,4.32514860040966,0
4.978789191745338,9.294262136514151,0
1.0135252349110324,5.244402385667203,0
1.7823204928895395,5.532702023301078,0
2.5572503502475827,7.06779143918876,0
2.9255957522582805,5.988997213983716,0
4.2913666804637245,6.529295816585292,0
3.445742729695121,5.415618470490644,0
2.36626001920108,4.000866436890677,0
0.9594992048982443,5.385041010174048,0
1.332724194411849,5.974807443071159,0
0.23457676889407475,4.578234266053069,0
1.8092518111260565,4.446081183968474,0
2.0481662816931814,6.2959519172962715,0
2.0525098937911057,7.001819930320774,0
0.28713797939898544,3.0993753176003382,0
1.2976878287808198,3.1087830247993393,0
2.907529143740775,4.59700018992208,0
0.5860460279464936,3.3772537098777597,0
0.2918917661446667,3.7385627263940275,0
2.3787701029317176,4.800265570485224,0
-2.0552601162485464,1.571677036703388,0
3.6049988477756245,5.514061506800264,0
1.1018393597599303,4.856385119953647,0
1.9856275623814914,4.238326265613803,0
1.0653520467079205,3.6183307151663335,0
1.5737289298129344,5.431831787699449,0
2.277316993758019,6.744949321233443,0
2.642099264963233,6.34140510975007,0
2.3379698432688993,5.536742564893674,0
2.674532071719109,4.154816331193902,0
0.8160012096657137,4.411344815975588,0
2.264573019470559,6.354898704836317,0
2.350457799437942,6.8630037263614,0
1.1076709107614209,3.7458403792550183,0
3.081328966354628,5.157548755689485,0
1.9978076120717545,5.858183252897329,0
5.376487590697062,6.804765007263782,0
0.6628234752192741,4.630019350291441,0
0.37153105273878495,4.455365010031787,0
